"CRUISE6"	"STRATUM"	"SVSPP"	"LENGTH"	"AGE"
"201591"	"09150"	"141"	38	4
"201591"	"09150"	"141"	34	3
"201591"	"09150"	"141"	30	3
"201591"	"09150"	"141"	32	3
"201591"	"09150"	"141"	33	3
"201591"	"09150"	"141"	27	2
"201591"	"09150"	"141"	28	3
"201591"	"09150"	"141"	36	4
"201591"	"09150"	"141"	35	3
"201591"	"09150"	"141"	31	3
"201491"	"09150"	"141"	27	3
"201491"	"09150"	"141"	33	3
"201491"	"09150"	"141"	31	3
"201491"	"09150"	"141"	29	3
"201491"	"09150"	"141"	30	3
"201491"	"09150"	"141"	27	3
"201491"	"09150"	"141"	31	3
"201491"	"09150"	"141"	34	3
"201491"	"09150"	"141"	26	3
"201491"	"09150"	"141"	32	3
"201491"	"09150"	"141"	38	4
"201491"	"09150"	"141"	24	2
"201491"	"09150"	"141"	33	3
"201491"	"09150"	"141"	37	3
"201491"	"09150"	"141"	28	3
"201491"	"09150"	"141"	30	3
"201491"	"09150"	"141"	31	3
"201491"	"09150"	"141"	27	3
"201491"	"09150"	"141"	49	7
"201491"	"09150"	"141"	42	6
"201491"	"09150"	"103"	40	3
"201491"	"09150"	"103"	45	4
"201491"	"09150"	"141"	30	3
"201491"	"09150"	"141"	28	3
"201491"	"09150"	"141"	31	3
"201491"	"09150"	"141"	42	4
"201491"	"09150"	"141"	32	3
"201491"	"09150"	"141"	28	3
"201491"	"09150"	"141"	30	3
"201491"	"09150"	"141"	31	3
"201892"	"09150"	"141"	27	2
"201892"	"09150"	"141"	45	7
"201892"	"09150"	"103"	36	1
"201892"	"09150"	"103"	38	2
"201892"	"09150"	"103"	33	1
"201892"	"09150"	"103"	34	1
"201892"	"09150"	"103"	35	1
"201892"	"09150"	"103"	37	1
"201892"	"09150"	"103"	32	1
"201892"	"09150"	"103"	45	2
"201892"	"09150"	"103"	23	0
"201892"	"09150"	"141"	32	3
"201892"	"09150"	"141"	34	3
"201892"	"09150"	"141"	42	7
"201892"	"09150"	"141"	31	3
"201892"	"09150"	"141"	30	3
"201892"	"09150"	"141"	28	2
"201892"	"09150"	"141"	33	3
"201892"	"09150"	"141"	29	2
"201892"	"09150"	"141"	27	2
"201892"	"09150"	"141"	26	2
"201892"	"09150"	"141"	35	3
"201892"	"09150"	"103"	52	5
"201892"	"09150"	"103"	50	5
"201892"	"09150"	"103"	42	2
"201892"	"09150"	"103"	40	2
"201892"	"09150"	"103"	31	1
"201892"	"09150"	"143"	27	8
"201892"	"09150"	"143"	24	4
"201892"	"09150"	"143"	16	2
"201892"	"09150"	"103"	46	2
"201892"	"09150"	"103"	43	2
"201892"	"09150"	"103"	42	2
"201892"	"09150"	"103"	35	1
"201892"	"09150"	"103"	36	1
"201892"	"09150"	"103"	38	2
"201892"	"09150"	"103"	56	4
"201892"	"09150"	"103"	46	3
"201892"	"09150"	"103"	40	2
"201892"	"09150"	"103"	45	4
"201892"	"09150"	"141"	42	7
"201892"	"09150"	"143"	31	8
"201892"	"09150"	"143"	27	4
"201892"	"09150"	"143"	23	4
"201991"	"09150"	"103"	29	1
"201991"	"09150"	"143"	32	11
"201991"	"09150"	"103"	34	3
"201991"	"09150"	"141"	31	4
"201991"	"09150"	"103"	25	2
"201991"	"09150"	"103"	51	5
"201991"	"09150"	"103"	32	3
"201991"	"09150"	"143"	23	3
"201991"	"09150"	"143"	19	3
"201991"	"09150"	"143"	20	3
"201991"	"09150"	"143"	27	5
"201791"	"09150"	"103"	41	5
"201791"	"09150"	"141"	44	6
"201791"	"09150"	"141"	41	6
"201791"	"09150"	"141"	42	5
"201791"	"09150"	"141"	33	3
"201791"	"09150"	"141"	47	6
"201791"	"09150"	"141"	45	6
"201791"	"09150"	"103"	39	3
"201791"	"09150"	"103"	47	6
"201791"	"09150"	"103"	46	4
"201791"	"09150"	"103"	33	1
"201791"	"09150"	"103"	49	3
"201891"	"09150"	"143"	17	2
"201891"	"09150"	"103"	36	2
"201891"	"09150"	"103"	35	2
"201891"	"09150"	"103"	41	3
"201891"	"09150"	"103"	37	2
"201891"	"09150"	"103"	40	3
"201891"	"09150"	"141"	31	3
"201891"	"09150"	"143"	20	3
"201891"	"09150"	"103"	39	2
"201891"	"09150"	"103"	59	5
"201891"	"09150"	"103"	45	4
"201891"	"09150"	"103"	32	2
"201891"	"09150"	"103"	38	2
"201891"	"09150"	"141"	26	2
"201891"	"09150"	"141"	27	3
"201891"	"09150"	"141"	28	3
"201891"	"09150"	"141"	29	3
"201891"	"09150"	"141"	32	3
"201891"	"09150"	"143"	30	6
"201891"	"09150"	"143"	31	8
"201891"	"09150"	"141"	27	3
"201891"	"09150"	"141"	28	3
"201891"	"09150"	"141"	29	3
"201891"	"09150"	"143"	23	3
"201891"	"09150"	"143"	29	5
"201891"	"09150"	"143"	21	3
"201891"	"09150"	"143"	18	1
"201891"	"09150"	"103"	40	2
"201891"	"09150"	"103"	39	3
"201891"	"09150"	"103"	32	2
"201891"	"09150"	"141"	29	3
"201891"	"09150"	"141"	30	3
"201891"	"09150"	"141"	31	3
"201891"	"09150"	"141"	26	3
"201891"	"09150"	"141"	28	3
"201891"	"09150"	"143"	23	3
"201891"	"09150"	"143"	19	2
"201891"	"09150"	"143"	35	8
"201891"	"09150"	"143"	18	2
"201891"	"09150"	"143"	31	6
"201891"	"09150"	"143"	34	6
"201891"	"09150"	"103"	43	3
"201891"	"09150"	"103"	47	3
"201891"	"09150"	"103"	44	3
"201891"	"09150"	"103"	36	4
"201891"	"09150"	"103"	32	1
"201891"	"09150"	"103"	40	2
"201891"	"09150"	"103"	56	4
"201891"	"09150"	"103"	46	4
"201891"	"09150"	"103"	39	2
"201891"	"09150"	"103"	42	2
"201891"	"09150"	"141"	35	4
"201891"	"09150"	"141"	23	2
"201891"	"09150"	"141"	30	3
"201891"	"09150"	"141"	26	3
"201891"	"09150"	"141"	27	3
"201891"	"09150"	"141"	28	3
"201891"	"09150"	"141"	25	3
"201891"	"09150"	"141"	29	3
"201891"	"09150"	"141"	31	3
"201891"	"09150"	"141"	38	4
"201891"	"09150"	"141"	39	7
"201891"	"09150"	"141"	18	2
"201891"	"09150"	"141"	24	2
"201891"	"09150"	"141"	22	2
"201891"	"09150"	"143"	28	4
"201891"	"09150"	"103"	52	4
"201891"	"09150"	"103"	36	2
"201891"	"09150"	"103"	38	2
"201891"	"09150"	"141"	31	3
"201891"	"09150"	"141"	27	3
"201891"	"09150"	"141"	29	3
"201891"	"09150"	"141"	30	3
"201891"	"09150"	"141"	28	3
"201891"	"09150"	"141"	24	2
"201891"	"09150"	"141"	25	3
"201891"	"09150"	"141"	26	3
"201891"	"09150"	"141"	43	7
"201891"	"09150"	"143"	25	3
"201891"	"09150"	"143"	23	3
"201891"	"09150"	"143"	28	4
"201891"	"09150"	"143"	32	5
"201891"	"09150"	"143"	32	7
"201891"	"09150"	"143"	18	2
"201891"	"09150"	"143"	33	7
"201992"	"09150"	"141"	16	1
"201992"	"09150"	"141"	33	4
"201992"	"09150"	"141"	31	3
"201992"	"09150"	"141"	40	4
"201992"	"09150"	"141"	36	4
"201992"	"09150"	"141"	32	4
"201992"	"09150"	"141"	31	4
"201992"	"09150"	"141"	37	4
"201992"	"09150"	"141"	27	2
"201992"	"09150"	"141"	29	3
"201992"	"09150"	"141"	41	6
"201992"	"09150"	"141"	28	2
"201992"	"09150"	"141"	29	3
"201792"	"09150"	"103"	59	4
"201792"	"09150"	"103"	53	4
"201792"	"09150"	"103"	44	2
"201792"	"09150"	"103"	39	1
"201792"	"09150"	"103"	38	1
"201792"	"09150"	"103"	35	1
"201792"	"09150"	"141"	28	2
"201792"	"09150"	"141"	26	2
"201792"	"09150"	"141"	31	2
"201792"	"09150"	"141"	27	2
"201792"	"09150"	"141"	29	2
"201792"	"09150"	"141"	36	3
"201792"	"09150"	"141"	40	6
"201792"	"09150"	"103"	35	1
"201792"	"09150"	"103"	37	1
"201792"	"09150"	"141"	25	2
"201792"	"09150"	"141"	27	2
"201792"	"09150"	"141"	24	2
"201792"	"09150"	"141"	19	1
"201792"	"09150"	"141"	16	1
"201792"	"09150"	"141"	28	2
"201792"	"09150"	"141"	23	2
"201792"	"09150"	"141"	26	2
"201792"	"09150"	"141"	20	1
"201792"	"09150"	"103"	34	1
"201792"	"09150"	"103"	36	1
"201792"	"09150"	"103"	33	1
"201792"	"09150"	"103"	37	1
"201792"	"09150"	"103"	41	2
"201792"	"09150"	"141"	23	2
"201792"	"09150"	"141"	24	2
"201792"	"09150"	"141"	26	2
"201792"	"09150"	"141"	30	2
"201792"	"09150"	"141"	23	2
"201792"	"09150"	"141"	17	1
"201792"	"09150"	"141"	15	1
"201891"	"09150"	"103"	29	1
"201891"	"09150"	"141"	27	3
"201891"	"09150"	"141"	35	4
"201891"	"09150"	"141"	29	3
"201891"	"09150"	"141"	30	3
"201891"	"09150"	"141"	28	3
"201891"	"09150"	"143"	36	16
"201891"	"09150"	"143"	30	6
"201891"	"09150"	"143"	32	8
"201991"	"09150"	"143"	25	5
"201991"	"09150"	"143"	22	4
"201991"	"09150"	"141"	33	4
"201991"	"09150"	"143"	29	5
"201991"	"09150"	"143"	33	8
"201991"	"09150"	"143"	22	4
"201991"	"09150"	"143"	19	3
"201991"	"09150"	"143"	18	2
"201991"	"09150"	"143"	25	4
"201991"	"09150"	"143"	20	4
"201991"	"09150"	"143"	22	4
"201991"	"09150"	"103"	34	3
"201991"	"09150"	"141"	28	3
"201991"	"09150"	"103"	30	2
"201991"	"09150"	"143"	21	4
"201991"	"09150"	"143"	22	4
"201991"	"09150"	"141"	42	7
"201991"	"09150"	"141"	30	4
"201991"	"09150"	"141"	35	3
"201991"	"09150"	"141"	25	2
"201991"	"09150"	"141"	43	6
"201991"	"09150"	"103"	31	2
"201991"	"09150"	"103"	35	2
"201891"	"09150"	"141"	23	2
"201891"	"09150"	"141"	30	3
"201891"	"09150"	"141"	29	3
"201891"	"09150"	"141"	28	3
"201891"	"09150"	"141"	27	3
"201891"	"09150"	"141"	28	3
"201891"	"09150"	"141"	29	3
"201891"	"09150"	"141"	27	3
"201891"	"09150"	"143"	25	3
"201891"	"09150"	"143"	24	3
"201891"	"09150"	"143"	38	12
"201891"	"09150"	"103"	54	4
"201891"	"09150"	"103"	52	3
"201891"	"09150"	"103"	55	5
"201891"	"09150"	"103"	53	4
"201891"	"09150"	"103"	57	5
"201891"	"09150"	"103"	44	4
"201891"	"09150"	"103"	43	3
"201891"	"09150"	"141"	23	2
